Area_log,Room,Parking,Warehouse,Elevator,Address,Price_log
4.02535169073515,1,True,True,True,East Ferdows Boulevard,11.0186455364637
4.948759890378168,3,True,True,True,Jordan,12.455537414245025
4.997212273764115,3,True,True,True,Jordan,12.577639650232573
4.430816798843313,2,True,True,True,Shahr-e-Ziba,11.289794413577894
4.663439094112067,2,True,True,True,Pardis,9.748839332289494
4.02535169073515,1,True,True,True,East Ferdows Boulevard,11.107475406748813
6.621405651764134,5,True,True,True,Mahmoudieh,14.731801689838349
4.143134726391533,2,True,True,True,Punak,11.156264806643742
4.02535169073515,1,True,True,True,Persian Gulf Martyrs Lake,11.056182799192795
4.330733340286331,2,True,True,False,West Ferdows Boulevard,11.082157933374816
4.564348191467836,2,True,True,True,West Ferdows Boulevard,11.849404844423074
4.499809670330265,2,True,True,True,Central Janatabad,11.700795517022357
5.313205979041787,3,True,True,True,Air force,12.425747507892597
3.9512437185814275,1,True,True,False,Southern Janatabad,10.956654850697316
5.993961427306569,1,True,False,False,Shahedshahr,11.51293546492023
4.983606621708336,3,True,True,True,Punak,12.442465357797191
4.7535901911063645,3,True,True,True,Punak,12.0237571087181
4.875197323201151,3,True,True,True,Shahrake Gharb,12.548483179795035
4.143134726391533,1,False,True,False,Qasr-od-Dasht,10.363051565623161
4.553876891600541,2,True,True,True,Shahr-e-Ziba,11.564894665881491
4.477336814478207,2,True,True,True,Pardis,10.094149233605084
3.9512437185814275,2,False,True,True,Komeil,10.463131911491967
4.564348191467836,2,True,True,True,Shahr-e-Ziba,11.46863569382353
4.394449154672439,2,True,True,True,Jeyhoon,11.179795018343691
4.983606621708336,3,True,True,True,Punak,11.872935152465832
5.049856007249537,3,True,True,True,Shahrake Gharb,12.644330802262578
4.48863636973214,2,True,True,True,Ekbatan,11.785501488415653
5.170483995038151,3,True,True,True,Gheitarieh,13.137253960339487
4.553876891600541,2,True,True,True,Shahran,11.961882089252944
4.499809670330265,2,True,True,True,Ekhtiarieh,11.608244735642321
4.143134726391533,2,True,True,False,Pasdaran,11.638097402003213
4.919980925828125,3,True,True,True,Punak,12.435864726310072
4.110873864173311,1,True,True,True,Feiz Garden,11.310413486497572
4.795790545596741,3,True,True,True,Southern Janatabad,12.0237571087181
4.927253685157205,3,True,True,True,Pakdasht,10.973946049805868
5.081404364984463,3,True,True,True,Shahrake Gharb,12.940044228607475
4.709530201312334,2,True,True,True,Saadat Abad,12.58906829550778
4.276666119016055,2,True,True,False,Andisheh,10.35246958058879
5.049856007249537,3,True,True,True,Shahrake Gharb,12.716901259291694
4.394449154672439,2,True,True,False,Andisheh,10.518700218288165
4.442651256490317,3,True,True,True,Andisheh,10.87806606028079
4.356708826689592,2,True,True,True,Gheitarieh,12.12703484943049
4.31748811353631,2,True,True,True,Shahran,11.825307491448847
4.875197323201151,3,True,True,True,Shahr-e-Ziba,12.100717685412471
4.2626798770413155,2,True,True,True,Southern Janatabad,11.289794413577894
4.330733340286331,2,False,True,True,Parand,9.470214615836944
4.430816798843313,2,True,False,True,Pasdaran,12.0237571087181
4.189654742026425,1,True,True,True,Central Janatabad,11.667084744760507
4.143134726391533,1,False,True,False,Qasr-od-Dasht,10.50965071936843
4.948759890378168,3,True,True,True,Southern Chitgar,10.809074603860477
5.4638318050256105,3,True,True,True,Gheitarieh,13.668557299447098
4.634728988229636,2,True,True,True,Gheitarieh,12.506180941677357
4.9344739331306915,3,True,True,True,Kahrizak,10.63106031411106
3.912023005428146,1,True,True,False,Andisheh,9.446808357429742
5.5254529391317835,3,True,True,False,Niavaran,14.220976332738882
3.8918202981106265,1,True,True,False,Salsabil,10.409330885277296
4.23410650459726,2,True,True,False,Pirouzi,10.85258752639956
4.859812404361672,3,True,True,True,Marzdaran,12.062977551872969
4.110873864173311,1,True,True,True,Pirouzi,10.736418414365376
4.454347296253507,2,True,True,True,Northern Janatabad,11.57747339231356
4.454347296253507,2,True,True,True,Islamshahr,9.843436547420172
4.3694478524670215,2,True,False,False,Islamshahr,9.816530537705214
3.6635616461296463,1,True,True,False,Pirouzi,10.251829422656254
4.532599493153256,2,True,False,True,Pirouzi,11.429554725537322
4.564348191467836,2,True,True,True,Shahran,11.951186847493476
4.663439094112067,3,True,True,True,East Ferdows Boulevard,11.775297421715827
4.532599493153256,2,False,False,True,Pardis,9.816530537705214
4.343805421853684,2,True,True,False,West Ferdows Boulevard,11.289794413577894
4.454347296253507,2,True,True,True,Yaftabad,10.63748080732641
5.087596335232384,3,True,True,True,Gheitarieh,13.145430611245454
4.454347296253507,2,True,True,True,Yaftabad,10.63748080732641
3.9318256327243257,1,True,False,True,Ray,10.12667110305036
4.3694478524670215,2,True,True,True,West Ferdows Boulevard,11.388884099255465
4.007333185232471,1,True,True,True,East Ferdows Boulevard,11.179795018343691
4.61512051684126,2,True,True,True,Shahr-e-Ziba,11.74932216405572
4.61512051684126,2,True,True,True,East Ferdows Boulevard,11.667084744760507
4.709530201312334,3,True,True,True,Jeyhoon,11.260194362251221
4.060443010546419,1,True,True,True,East Ferdows Boulevard,11.132167554711923
4.1588830833596715,2,True,True,False,Andisheh,10.275085591132715
4.61512051684126,2,True,True,True,Ostad Moein,11.695255355062795
4.394449154672439,1,False,True,False,Shahrake Qods,9.834548429604697
4.7535901911063645,2,True,True,True,East Ferdows Boulevard,11.849404844423074
4.23410650459726,1,True,True,False,West Ferdows Boulevard,11.082157933374816
4.330733340286331,2,True,True,True,East Ferdows Boulevard,11.2687412277815
3.8918202981106265,1,True,True,False,West Ferdows Boulevard,11.056182799192795
4.330733340286331,2,True,True,False,West Ferdows Boulevard,11.310413486497572
4.7535901911063645,2,True,True,True,Shahran,12.0237571087181
4.672828834461906,2,True,True,True,East Ferdows Boulevard,11.667084744760507
4.04305126783455,1,True,True,True,East Ferdows Boulevard,11.097425172408931
4.07753744390572,1,True,True,True,East Ferdows Boulevard,11.146695444912027
4.564348191467836,2,True,True,True,Central Janatabad,11.722654077000726
3.9318256327243257,1,True,True,True,West Ferdows Boulevard,11.056182799192795
4.110873864173311,2,True,True,False,Central Janatabad,11.156264806643742
4.110873864173311,1,True,True,True,East Ferdows Boulevard,11.06665398721974
4.532599493153256,2,True,True,False,Mehran,11.330615868104754
4.060443010546419,1,True,True,True,West Ferdows Boulevard,11.24723538610811
4.290459441148391,2,True,True,False,West Ferdows Boulevard,11.24723538610811
4.276666119016055,2,True,True,False,East Ferdows Boulevard,11.23850177707664
4.820281565605037,2,True,True,True,Northren Jamalzadeh,11.695255355062795
3.9318256327243257,1,True,True,True,West Ferdows Boulevard,11.082157933374816
4.07753744390572,1,True,True,True,Shahr-e-Ziba,11.029515085530264
4.007333185232471,1,True,True,True,East Ferdows Boulevard,11.132167554711923
4.454347296253507,2,True,True,True,Shahr-e-Ziba,11.2687412277815
4.454347296253507,2,True,True,True,West Ferdows Boulevard,11.652696102959753
4.836281906951478,3,False,True,True,Nasim Shahr,10.676700440505114
4.02535169073515,1,True,True,True,East Ferdows Boulevard,11.06665398721974
4.290459441148391,2,True,True,True,West Ferdows Boulevard,11.330615868104754
4.07753744390572,1,True,True,True,Shahr-e-Ziba,11.029515085530264
4.7535901911063645,2,True,True,True,East Ferdows Boulevard,12.062977551872969
4.61512051684126,2,True,True,True,West Ferdows Boulevard,11.652696102959753
4.762173934797756,2,True,True,True,Persian Gulf Martyrs Lake,11.842236406331555
4.663439094112067,2,True,True,True,Persian Gulf Martyrs Lake,11.592977372601446
4.110873864173311,1,True,True,False,East Ferdows Boulevard,11.002116507732017
3.9889840465642745,1,True,True,True,Feiz Garden,11.165743462998455
4.02535169073515,1,True,True,True,East Ferdows Boulevard,10.990943338217841
4.343805421853684,2,True,True,True,East Ferdows Boulevard,11.225256725762893
4.718498871295094,3,True,True,True,Persian Gulf Martyrs Lake,11.667084744760507
4.356708826689592,2,True,True,True,Golestan,11.179795018343691
4.07753744390572,1,True,True,True,East Ferdows Boulevard,11.034905792929415
4.553876891600541,2,True,True,False,Southern Program Organization,11.57747339231356
4.07753744390572,1,True,True,True,Shahr-e-Ziba,11.045600963654106
4.6913478822291435,2,True,True,True,Golestan,11.608244735642321
4.04305126783455,1,True,True,True,Feiz Garden,11.107475406748813
4.442651256490317,2,True,True,True,North Program Organization,11.592977372601446
4.110873864173311,2,True,True,True,Azarbaijan,11.082157933374816
3.9889840465642745,1,False,True,True,Pardis,9.659354632526641
4.30406509320417,2,True,True,True,Pirouzi,11.352377180710311
4.30406509320417,2,False,False,True,Pirouzi,11.092361998123108
5.017279836814924,3,True,True,True,Pirouzi,12.04355959836804
4.74493212836325,2,True,True,True,Pirouzi,11.73927188163082
4.204692619390966,2,True,True,True,Ostad Moein,10.874916447806745
3.9889840465642745,1,False,True,True,Pardis,9.798182590890704
4.836281906951478,3,True,True,True,Pirouzi,11.800615012394072
4.983606621708336,3,True,True,True,Gheitarieh,13.026221726023298
5.288267030694535,3,True,True,True,Dezashib,13.34364011530618
4.663439094112067,2,True,True,True,Koohsar,11.800615012394072
4.912654885736052,3,True,True,True,Tenant,11.813037464800539
4.927253685157205,3,True,True,True,Shams Abad,11.953335040728101
4.51085950651685,2,True,True,False,Central Janatabad,11.57747339231356
4.836281906951478,2,True,True,True,Southern Janatabad,12.305168061371766
5.170483995038151,3,True,True,True,Gheitarieh,13.155155142160918
3.970291913552122,1,True,True,True,East Ferdows Boulevard,11.24723538610811
4.709530201312334,3,True,True,True,Persian Gulf Martyrs Lake,11.545724932907996
4.709530201312334,3,True,True,True,Persian Gulf Martyrs Lake,11.545724932907996
4.727387818712341,2,True,False,True,Persian Gulf Martyrs Lake,11.608244735642321
4.189654742026425,2,True,True,True,Shahran,11.179795018343691
3.8918202981106265,1,True,True,True,Andisheh,9.498097191634322
4.663439094112067,2,True,True,True,Persian Gulf Martyrs Lake,11.44394327199769
4.04305126783455,1,True,True,True,Shahr-e-Ziba,11.220802479578785
4.6913478822291435,2,True,True,True,Golestan,11.056182799192795
4.3694478524670215,2,True,True,True,Southern Janatabad,11.485907032255911
4.454347296253507,2,True,True,True,Parand,9.760444207242394
4.663439094112067,2,True,True,True,Pardis,9.788880530504787
4.983606621708336,3,True,True,True,Saadat Abad,12.812211185460383
4.983606621708336,3,True,True,True,Punak,12.61042937294467
4.948759890378168,3,True,True,True,Punak,12.23886732318009
4.204692619390966,2,True,True,True,Ostad Moein,10.871757073792445
4.804021044733257,3,True,True,True,Persian Gulf Martyrs Lake,11.709048590437858
4.663439094112067,2,True,True,True,Persian Gulf Martyrs Lake,11.592977372601446
5.017279836814924,2,False,True,True,Chardangeh,10.596659732783579
4.59511985013459,2,True,True,True,Central Janatabad,11.913942896813884
4.6913478822291435,2,True,True,True,Persian Gulf Martyrs Lake,11.623282507173355
4.564348191467836,2,True,True,True,Ostad Moein,11.36983619818562
4.174387269895637,1,False,False,True,Fallah,10.308985993422082
4.330733340286331,1,True,False,True,Fallah,11.042937835596494
3.9318256327243257,1,True,True,True,West Ferdows Boulevard,11.082157933374816
4.51085950651685,2,True,True,True,Persian Gulf Martyrs Lake,11.330615868104754
4.543294782270004,2,True,True,True,Fallah,10.82644262825741
5.003946305945459,3,True,True,True,Persian Gulf Martyrs Lake,12.163518265880285
4.174387269895637,1,False,True,False,Eskandari,10.463131911491967
4.74493212836325,2,True,True,True,Persian Gulf Martyrs Lake,11.695255355062795
4.68213122712422,2,True,True,True,Persian Gulf Martyrs Lake,11.667084744760507
4.736198448394496,2,True,True,True,Persian Gulf Martyrs Lake,11.599112335481124
4.7535901911063645,2,True,True,True,Gheitarieh,12.415797244071538
4.7535901911063645,2,True,True,True,Persian Gulf Martyrs Lake,11.695255355062795
4.795790545596741,2,True,True,True,Gholhak,12.54254845357358
4.343805421853684,2,True,True,True,Central Janatabad,11.407576060361786
4.672828834461906,2,True,True,True,North Program Organization,11.92283182941612
4.663439094112067,2,True,True,True,Gheitarieh,12.345838935721968
4.477336814478207,2,False,False,True,Ray,10.865407840066977
4.23410650459726,2,True,True,True,Ostad Moein,11.092361998123108
4.2626798770413155,2,True,True,True,Punak,11.362114203075018
5.111987788356544,3,True,True,True,Ostad Moein,12.07254696717504
5.902633333401366,4,True,True,True,Dorous,14.273990335709804
5.170483995038151,3,True,True,True,Pasdaran,13.155155142160918
3.9318256327243257,1,True,True,True,West Ferdows Boulevard,11.082157933374816
4.2626798770413155,2,True,True,True,Saadat Abad,11.982935344196433
5.111987788356544,3,True,True,True,Marzdaran,12.739640688812674
4.7535901911063645,2,True,True,True,Central Janatabad,12.03963032370196
4.543294782270004,2,True,False,True,Shahr-e-Ziba,11.479034292551027
5.204006687076795,3,True,True,True,Marzdaran,12.979264833761011
4.060443010546419,1,True,True,True,Ostad Moein,10.884335492873245
5.170483995038151,3,True,True,True,Marzdaran,12.845733787289477
4.990432586778736,3,True,True,True,Marzdaran,12.554382857439261
4.912654885736052,3,True,True,True,Marzdaran,12.23886732318009
3.9318256327243257,1,True,True,True,Southern Program Organization,11.097425172408931
4.709530201312334,2,True,True,True,Pardis,9.788880530504787
4.6913478822291435,2,True,True,True,Mahallati,12.36022759677688
4.804021044733257,3,True,True,True,Pardis,9.920065869679517
5.3981627015177525,3,True,True,True,Elahieh,13.975360108337627
5.484796933490655,4,True,True,True,Elahieh,14.064972194218932
4.51085950651685,2,True,True,True,Shahrakeh Naft,12.119066704889404
4.770684624465665,2,True,True,True,Niavaran,12.940044228607475
4.962844630259907,3,True,True,True,Punak,12.435864726310072
4.02535169073515,1,True,True,False,West Ferdows Boulevard,11.082157933374816
4.454347296253507,2,True,True,True,Shahran,11.608244735642321
5.093750200806762,3,True,True,True,Niavaran,13.205480118468982
4.61512051684126,2,True,True,True,Ajudaniye,12.28611998396222
5.111987788356544,3,True,True,True,Shahrake Gharb,12.932012060200526
5.017279836814924,3,True,True,True,Niavaran,13.122365377402328
4.430816798843313,2,True,True,True,Qazvin Imamzadeh Hassan,10.785897353211654
5.303304908059076,3,True,False,True,West Pars,12.716901259291694
4.564348191467836,2,True,True,True,Abazar,12.316425165375648
4.418840607796598,2,True,True,True,Persian Gulf Martyrs Lake,11.2687412277815
4.727387818712341,3,True,True,True,Shahran,12.137085149028778
4.574710978503383,2,True,True,True,Northern Janatabad,11.775297421715827
4.465908118654584,3,True,True,True,Parand,9.558717887265942
4.663439094112067,2,True,True,True,Pardis,10.35246958058879
4.7535901911063645,2,True,True,True,Ostad Moein,11.60216571451028
4.477336814478207,2,True,True,True,Shahr-e-Ziba,11.51293546492023
5.111987788356544,3,True,True,True,Farmanieh,12.856662811667944
4.912654885736052,3,True,True,True,Marzdaran,12.419169901386761
4.709530201312334,2,True,True,True,Feiz Garden,11.714512985474375
4.394449154672439,2,True,True,True,Southern Janatabad,11.667084744760507
4.204692619390966,2,True,True,True,Southern Janatabad,11.002116507732017
4.48863636973214,2,True,True,True,Qazvin Imamzadeh Hassan,10.85258752639956
4.2626798770413155,1,True,True,False,Shahrake Qods,10.275085591132715
4.875197323201151,3,True,True,True,Feiz Garden,12.137085149028778
4.477336814478207,2,True,True,True,North Program Organization,11.51293546492023
4.465908118654584,2,True,True,True,Southern Janatabad,11.918397239722838
4.143134726391533,1,True,True,True,Southern Program Organization,11.289794413577894
4.836281906951478,3,True,True,True,Punak,12.25486757159303
4.477336814478207,2,True,True,True,Pardis,10.09277106855422
4.2626798770413155,2,True,True,True,Southern Janatabad,11.107475406748813
4.189654742026425,2,True,True,True,Southern Janatabad,11.407576060361786
4.174387269895637,2,True,True,True,Southern Janatabad,11.156264806643742
4.143134726391533,2,True,True,True,Southern Janatabad,11.202784127483124
4.2626798770413155,2,True,True,True,Southern Janatabad,11.330615868104754
4.948759890378168,3,True,True,True,Gheitarieh,12.493758480474876
4.836281906951478,3,True,True,True,Gheitarieh,12.374412199777021
4.23410650459726,2,True,True,True,Southern Janatabad,11.156264806643742
4.219507705176107,2,True,False,False,West Ferdows Boulevard,11.202784127483124
4.174387269895637,2,True,True,True,Southern Janatabad,11.132167554711923
4.174387269895637,2,True,True,False,Jeyhoon,10.819798284210286
4.564348191467836,2,True,True,False,Northern Janatabad,11.775297421715827
4.584967478670572,2,True,True,True,Pardis,10.152987502312772
4.919980925828125,3,True,True,True,Persian Gulf Martyrs Lake,11.872935152465832
4.2626798770413155,1,True,True,True,West Ferdows Boulevard,11.289794413577894
4.454347296253507,2,True,True,True,Qazvin Imamzadeh Hassan,10.824453936492851
4.663439094112067,2,True,True,True,Pardis,10.363051565623161
3.9318256327243257,1,True,False,True,North Program Organization,11.056182799192795
4.060443010546419,1,True,True,True,Southern Program Organization,11.425925033375243
4.804021044733257,3,True,True,True,Pardis,9.920065869679517
4.564348191467836,2,True,True,True,West Ferdows Boulevard,11.608244735642321
4.189654742026425,2,True,True,True,West Ferdows Boulevard,11.281426226931798
4.61512051684126,2,False,True,False,Tehransar,11.107475406748813
4.859812404361672,3,True,True,True,Kook,11.78803637543928
4.543294782270004,2,True,True,True,Gheitarieh,12.206077645517674
4.330733340286331,2,True,True,True,Qazvin Imamzadeh Hassan,10.657282884047461
4.897839799950911,4,True,True,False,Jeyhoon,11.961882089252944
4.61512051684126,2,True,True,True,Northern Janatabad,11.907223991558817
4.948759890378168,3,True,True,True,Persian Gulf Martyrs Lake,11.982935344196433
4.532599493153256,2,True,True,True,Central Janatabad,11.686887175419702
4.795790545596741,2,True,True,False,Amirabad,11.918397239722838
3.828641396489095,1,True,True,False,Jeyhoon,10.44390100724854
4.875197323201151,2,True,True,False,Gheitarieh,12.34438862996836
4.564348191467836,2,False,True,True,Nawab,11.195942688966571
5.017279836814924,3,False,False,False,Gheitarieh,12.765691290604371
4.290459441148391,2,True,True,True,Qazvin Imamzadeh Hassan,10.601647149919609
4.110873864173311,1,True,True,True,Central Janatabad,11.623282507173355
5.25227342804663,3,True,True,True,Dorous,12.899222326086994
4.836281906951478,2,True,True,True,Shahrake Gharb,12.691583538230217
4.51085950651685,2,True,True,True,North Program Organization,11.643962499267984
4.663439094112067,2,True,True,True,Shahr-e-Ziba,11.825307491448847
4.51085950651685,2,True,True,True,Shahran,11.461642696843066
4.634728988229636,2,True,True,True,Southern Janatabad,12.137085149028778
3.9318256327243257,1,True,True,True,Ostad Moein,10.819798284210286
4.204692619390966,2,True,True,False,Punak,11.225256725762893
4.836281906951478,3,True,True,True,Yousef Abad,12.583370316665725
4.890349128221754,3,True,True,True,Parand,11.132167554711923
4.6443908991413725,2,True,True,True,Central Janatabad,11.872935152465832
5.602118820879701,5,True,True,False,Yousef Abad,13.017005083966255
4.875197323201151,2,True,True,True,Shahran,11.844631575923248
4.356708826689592,2,True,True,False,,11.117425489585882
4.276666119016055,1,True,True,True,,11.24723538610811
5.081404364984463,3,True,True,True,Amirabad,12.53297902487878
4.709530201312334,2,True,True,True,Shahran,11.64103429453806
4.330733340286331,2,True,True,True,Shahran,11.097425172408931
4.330733340286331,2,True,True,True,Shahran,11.289794413577894
4.454347296253507,2,True,True,True,Northern Suhrawardi,11.918397239722838
5.420534999272286,3,True,True,True,Heravi,13.171155446333852
4.875197323201151,3,True,True,True,Saadat Abad,12.554382857439261
4.30406509320417,2,True,True,True,Qazvin Imamzadeh Hassan,10.93252948157453
4.564348191467836,2,True,True,True,Saadat Abad,12.119066704889404
5.5254529391317835,4,True,True,False,Shahrake Gharb,13.969662097791163
4.189654742026425,2,True,True,True,Salsabil,10.973946049805868
4.174387269895637,2,True,True,True,Azarbaijan,11.151491644089008
4.553876891600541,2,True,True,True,Villa,11.832597871384095
4.709530201312334,2,True,True,True,Pardis,9.433563920090563
4.663439094112067,2,True,True,True,Pardis,9.816530537705214
4.983606621708336,3,True,True,True,Heravi,12.611541086966115
4.663439094112067,2,True,True,True,Pardis,10.28081618308593
4.795790545596741,2,True,True,True,Farmanieh,12.899222326086994
4.61512051684126,2,True,True,True,Hakimiyeh,11.545724932907996
4.7535901911063645,2,True,True,True,Water Organization,11.74932216405572
4.61512051684126,2,False,True,True,Shahr-e-Ziba,11.608244735642321
4.1588830833596715,1,True,True,True,Ostad Moein,10.661196769582157
4.02535169073515,1,False,False,False,West Ferdows Boulevard,11.056182799192795
5.3981627015177525,3,True,True,True,Heravi,13.148682627278259
4.820281565605037,3,True,True,True,Nezamabad,11.608244735642321
4.406719247264253,2,True,True,True,Qazvin Imamzadeh Hassan,10.764991104031635
4.875197323201151,3,True,True,True,Jeyhoon,11.44394327199769
4.6913478822291435,2,True,True,True,Pasdaran,12.455537414245025
4.912654885736052,3,True,True,True,Qasr-od-Dasht,11.496128482195703
4.418840607796598,2,True,True,True,West Ferdows Boulevard,11.667084744760507
4.795790545596741,2,True,True,True,Southern Program Organization,11.861239241566306
5.717027701406222,3,True,True,True,Ajudaniye,13.815511557963774
5.303304908059076,3,True,True,True,Ozgol,13.304686600863562
3.9318256327243257,1,True,True,True,Shahran,11.029515085530264
4.394449154672439,2,True,True,True,Shahran,11.681269202289185
4.61512051684126,2,True,True,True,Pardis,10.50965071936843
4.454347296253507,2,True,True,True,Shahran,11.281426226931798
3.8066624897703196,1,True,True,False,Shahran,10.743638434004732
4.7535901911063645,2,True,True,True,Tajrish,12.518450976907141
4.330733340286331,2,True,True,True,North Program Organization,11.48932587231587
4.189654742026425,1,True,True,True,Shahran,11.211833885608513
4.465908118654584,2,True,True,True,Central Janatabad,11.661354090741
4.672828834461906,2,True,True,True,Yousef Abad,12.154784614286667
5.318119993844216,3,True,True,True,Zaferanieh,13.997832948091215
4.532599493153256,2,True,True,True,Shahr-e-Ziba,11.407576060361786
4.143134726391533,1,True,True,True,Southern Program Organization,11.189054122561403
4.532599493153256,2,True,True,True,Pasdaran,12.316425165375648
5.198497031265826,3,True,True,True,Pasdaran,12.706850963741102
4.454347296253507,2,True,True,True,Central Janatabad,11.561725152903833
4.110873864173311,1,True,True,True,Saadat Abad,11.608244735642321
4.61512051684126,2,True,True,True,East Ferdows Boulevard,11.638097402003213
4.61512051684126,2,True,True,True,Northern Janatabad,12.04355959836804
4.804021044733257,2,True,True,True,Garden of Saba,12.429220196836383
4.1588830833596715,1,True,True,True,Farmanieh,12.137085149028778
4.59511985013459,2,True,True,True,West Ferdows Boulevard,11.895924558112027
4.219507705176107,2,True,True,True,Pasdaran,11.667084744760507
4.477336814478207,2,True,True,True,West Ferdows Boulevard,11.454600453272477
4.7535901911063645,3,True,True,True,Pasdaran,12.082025676089351
3.912023005428146,1,False,False,True,Punak,11.24723538610811
3.713572066704308,0,False,True,False,Ostad Moein,9.983576566829804
4.875197323201151,3,True,True,True,Yousef Abad,12.493758480474876
4.976733742420574,3,True,True,False,Pasdaran,12.493758480474876
4.204692619390966,2,True,True,True,Ostad Moein,10.874916447806745
3.9889840465642745,1,True,True,True,Southern Janatabad,11.302216779257382
4.48863636973214,2,True,True,True,Central Janatabad,11.638097402003213
4.663439094112067,2,True,True,True,Southern Janatabad,11.775297421715827
4.51085950651685,2,True,True,True,Qalandari,12.295308367662225
4.836281906951478,2,True,True,True,Dezashib,12.834683971615659
4.330733340286331,2,True,True,True,Tarasht,11.179795018343691
5.14166355650266,3,True,True,True,Niavaran,13.247528290945002
5.3230099791384085,3,True,True,True,Elahieh,13.89985262551525
4.564348191467836,2,True,True,True,Feiz Garden,11.695255355062795
4.007333185232471,1,True,True,False,Andisheh,9.721226193930226
4.59511985013459,2,True,True,True,Shahr-e-Ziba,11.583703821529609
4.51085950651685,2,True,True,True,Feiz Garden,11.695255355062795
4.584967478670572,2,True,True,True,Feiz Garden,11.74932216405572
4.276666119016055,2,True,True,True,East Ferdows Boulevard,11.342544297153532
5.017279836814924,3,True,True,True,Shahrake Gharb,12.899222326086994
4.762173934797756,3,True,True,True,Pasdaran,12.506180941677357
4.795790545596741,2,True,True,True,Saadat Abad,12.566078879555455
4.382026634673881,2,True,True,True,West Ferdows Boulevard,11.289794413577894
4.382026634673881,2,True,True,True,West Ferdows Boulevard,11.545724932907996
4.912654885736052,2,True,True,True,Dorous,12.716901259291694
4.709530201312334,2,True,True,True,West Ferdows Boulevard,11.78803637543928
4.330733340286331,2,True,True,False,Shahr-e-Ziba,11.050905878263567
4.709530201312334,3,True,True,True,Shahr-e-Ziba,11.961882089252944
4.477336814478207,2,True,True,True,West Ferdows Boulevard,11.74932216405572
4.330733340286331,2,True,True,True,Punak,11.736077016252437
4.6913478822291435,2,True,True,True,West Ferdows Boulevard,11.78803637543928
4.709530201312334,2,True,True,True,Central Janatabad,12.154784614286667
4.61512051684126,2,True,True,True,Shahr-e-Ziba,12.04355959836804
4.1588830833596715,1,True,True,True,Ostad Moein,10.661196769582157
4.948759890378168,3,True,True,True,Shahrake Gharb,12.633519932090891
4.290459441148391,2,True,True,False,Southern Janatabad,11.162436065332844
4.30406509320417,2,True,True,False,Southern Janatabad,11.160067085816673
4.983606621708336,3,True,True,True,Dezashib,12.925945322191419
4.330733340286331,2,True,True,False,Northern Janatabad,11.283524879179666
4.532599493153256,2,True,True,True,Yousef Abad,12.25486757159303
4.394449154672439,2,True,True,True,Si Metri Ji,11.211833885608513
4.852030263919617,2,True,True,True,Ekhtiarieh,12.59924358915186
4.204692619390966,2,True,True,True,Ostad Moein,10.874916447806745
4.31748811353631,2,True,True,True,Yousef Abad,11.780412508646439
4.663439094112067,3,True,True,True,Parand,10.645448706505872
4.727387818712341,3,True,True,False,Parand,10.75080691269221
4.795790545596741,2,True,True,True,Shahrake Gharb,12.429220196836383
4.820281565605037,3,True,True,True,Pardis,9.721226193930226
4.948759890378168,3,True,True,True,Shahrake Gharb,12.716901259291694
4.1588830833596715,1,True,True,True,Punak,11.667084744760507
4.04305126783455,1,True,True,True,Punak,11.082157933374816
4.663439094112067,2,True,True,True,Feiz Garden,11.884495917930655
4.584967478670572,2,True,True,True,Yousef Abad,12.0237571087181
4.948759890378168,3,True,True,True,Jordan,12.633519932090891
4.110873864173311,2,True,True,False,Central Janatabad,10.915106645867503
4.61512051684126,2,True,True,True,Pardis,9.721226193930226
4.007333185232471,1,False,True,True,Punak,11.107475406748813
4.51085950651685,2,True,True,True,Ekhtiarieh,12.206077645517674
4.532599493153256,2,True,True,True,Feiz Garden,11.78803637543928
4.189654742026425,2,False,True,False,Feiz Garden,11.056182799192795
4.343805421853684,2,True,True,True,Andisheh,10.304531903480655
4.290459441148391,2,True,True,True,Southern Janatabad,11.36983619818562
4.912654885736052,3,True,True,True,Farmanieh,12.856662811667944
4.007333185232471,1,False,True,True,Punak,11.107475406748813
4.477336814478207,2,True,True,True,Pardis,9.721226193930226
5.545177444479562,3,True,True,True,Farmanieh,13.672410872015238
4.61512051684126,2,True,True,False,Yousef Abad,11.872935152465832
5.272999558563747,2,True,True,True,Niavaran,13.402266774251801
6.398594934535208,2,True,True,True,Qalandari,12.628070334272698
5.081404364984463,3,True,True,True,Saadat Abad,13.017005083966255
4.59511985013459,2,True,True,True,Gheitarieh,12.35420955023448
4.897839799950911,3,False,False,False,Andisheh,10.884335492873245
4.6913478822291435,2,True,True,True,West Ferdows Boulevard,12.139938184891703
4.343805421853684,2,True,True,True,Shahr-e-Ziba,11.44394327199769
4.30406509320417,2,True,True,True,Razi,10.62135173563291
4.343805421853684,2,True,True,True,Southern Program Organization,11.561725152903833
4.394449154672439,2,True,True,True,Southern Program Organization,11.717234107797333
4.532599493153256,2,True,True,True,Gheitarieh,12.301387370778713
4.875197323201151,2,True,True,True,Qalandari,12.554382857439261
4.276666119016055,2,True,True,True,Azari,10.909027771628336
4.04305126783455,1,True,True,True,Shahran,11.056182799192795
4.663439094112067,2,True,True,True,Pardis,10.297813179698995
4.709530201312334,2,True,True,True,West Ferdows Boulevard,11.736077016252437
4.543294782270004,2,True,True,True,Central Janatabad,11.88908307325775
5.19295685089021,3,True,True,True,Pasdaran,12.680755933074881
4.61512051684126,2,True,True,True,Gholhak,12.23886732318009
